Id,SEX,CITY,LOCATION,FIO_TIME,DESCRIPTION,COMPLEXION,FIOFS_TYPE,OUTCOME,FIO_DATE_CORRECTED,CLOTHING,AGE_AT_FIO_CORRECTED,STOP_REASONS,FIOFS_REASONS
151249,MALE,BOSTON, HARLEY ST at WELLES AV,5/6/15 00:00,W(White),NO DATA ENTERED,IOF,F,5/6/15 00:00,black coat; blue jeans ball cap,63,,TRESPASSING
151250,MALE,BOSTON, WASHINGTON ST at FAIRMOUNT ST,5/6/15 00:00,B(Black),NO DATA ENTERED,IOF,F,5/6/15 00:00,black JCK; white SHT; black jeans,63,,PUBLIC DRINKING
151251,MALE,BOSTON,12 HARLOW ST,6/13/15 00:00,NO DATA ENTERED,Med,O,F,6/13/15 00:00,black sweatpants; white tank top,19,,INVESTIGATE; PERSON
151252,MALE,BOSTON, WASHINGTON ST at HARVARD ST,5/9/15 00:00,B(Black),NO DATA ENTERED,IOF,F,5/9/15 00:00,red; white; blue hat; blue t-shirt leader of the pack; khaki pants; black shoes,63,INVESTIGATIVE,INVESTIGATE; PERSON
151253,MALE,BOSTON, TALBOT AV at SOUTHERN AV,6/14/15 00:00,B(Black),Med,IOF,F,6/14/15 00:00,full beard; gray suit jacket; blue jeans; beige hat,63,INVESTIGATIVE,INVESTIGATE; PERSON
151254,MALE,BOSTON, MT PLEASANT ST,6/14/15 00:00,B(Black),Med,O,F,6/14/15 00:00,white t-shirt,24,,INVESTIGATE; PERSON
151255,MALE,BOSTON,60 OCALLAGHAN WY,6/13/15 00:00,H(Hispanic),Light,O,F,6/13/15 00:00,american flag tank top; cammo shorts,18,,INVESTIGATE; MV
151256,MALE,BOSTON, WASHINGTON ST at HARVARD ST,9/5/15 00:00,B(Black),NO DATA ENTERED,IOF,F,9/5/15 00:00,,63,RADIO CALL,LANDLORD/TENANT
151257,MALE,BOSTON, HOMESTEAD ST,5/13/15 00:00,B(Black),NO DATA ENTERED,O,F,5/13/15 00:00,white t-shirt; tan shorts,17,,INVESTIGATE; PERSON
151258,MALE,BOSTON, SHAWMUT AV at W SPRINGFIELD S,5/12/15 00:00,H(Hispanic),Med,IO,F,5/12/15 00:00,LONG black WINTER JACKET blue jeans,63,INVESTIGATIVE,INVESTIGATE; PERSON
151259,MALE,BOSTON,00 SCHOOL ST at AMORY ST,6/10/15 00:00,H(Hispanic),Light,I,F,6/10/15 00:00,blue jacket; blue pants,63,,INVESTIGATE; PERSON
151260,MALE,BOSTON, TREMONT ST,6/5/15 00:00,W(White),Med,I,,6/5/15 00:00,Striped longsleeve shirt; plaid shorts,63,,INVESTIGATE; PERSON
151261,MALE,BOSTON,118 EUSTIS ST,6/14/15 00:00,B(Black),Med,O,F,6/14/15 00:00,white t-shirt; black shorts,24,,VAL
151262,MALE,BOSTON,118 EUSTIS ST,6/14/15 00:00,B(Black),Dark,IOF,F,6/14/15 00:00,Purple coat; black pants,63,,INVESTIGATE; PERSON
151263,MALE,BOSTON, HUNTINGTON AV at S HUNTINGTON,6/6/15 00:00,B(Black),Med,O,F,6/6/15 00:00,black hat; black hoodie; blue jeans,23,INVESTIGATIVE,VAL
151264,MALE,BOSTON, HUNTINGTON AV at S HUNTINGTON,6/6/15 00:00,B(Black),NO DATA ENTERED,I,F,6/6/15 00:00,white T-SHT; JEAN SHORTS,63,RADIO CALL,DRUGS; CONSPIRACY
151265,MALE,BOSTON,00 WASHINGTON ST,6/14/15 00:00,B(Black),Dark,IOF,F,6/14/15 00:00,black JACKET/blue jeans,63,INVESTIGATIVE,INVESTIGATE; PERSON
151266,MALE,BOSTON, RUGGLES ST at DEWITT DR,6/6/15 00:00,B(Black),NO DATA ENTERED,I,F,6/6/15 00:00,,63,INVESTIGATIVE,ALCOHOL; PUBLIC DRINKING
151267,MALE,BOSTON,00 WASHINGTON ST,6/14/15 00:00,B(Black),OTHER,IOF,F,6/14/15 00:00,jeans; LEATHER COAT; BASEBALL HAT,63,INVESTIGATIVE,INVESTIGATE; MV
151268,MALE,BOSTON,00 PUBLIC ALLEY 719,6/14/15 00:00,B(Black),OTHER,O,F,6/14/15 00:00,white t-shirt; tan pants,55,INVESTIGATIVE,INVESTIGATE; PERSON
151269,MALE,BOSTON, RUGGLES ST at DEWITT DR,6/6/15 00:00,B(Black),NO DATA ENTERED,I,F,6/6/15 00:00,black JKT; jeans,63,RADIO CALL,ASSAULT
151270,MALE,BOSTON,8 CARMODY CT,6/14/15 00:00,NO DATA ENTERED,Med,I,F,6/14/15 00:00,Blue Bottom-Up Long Sleeve; Blue Khaki Pants; White Sneakers,63,INVESTIGATIVE,INVESTIGATE; PERSON
151271,MALE,BOSTON,16 OCALLAGHAN WY,6/13/15 00:00,B(Black),Med,OF,F,6/13/15 00:00,white t-shirt; black basketball shorts,26,,VAL
151272,MALE,BOSTON,16 OCALLAGHAN WY,6/13/15 00:00,W(White),Light,F,F,6/13/15 00:00,green pants; gray t-shirt,51,,VAL
151273,MALE,BOSTON,16 GLEASON ST,6/7/15 00:00,B(Black),Med,O,F,6/7/15 00:00,gray sweatshirt; black jeans,29,INVESTIGATIVE,INVESTIGATE; PERSON
151274,MALE,BOSTON,16 GLEASON ST,6/7/15 00:00,B(Black),Dark,O,F,6/7/15 00:00,green hat; green sweatshirt,29,INVESTIGATIVE,INVESTIGATE; PERSON
151275,MALE,BOSTON,8 CARMODY CT,6/14/15 00:00,M(Middle Eastern or East Indian),Med,I,F,6/14/15 00:00,tan cap jesus saves; gray hoodie; black jacket; blue jeans,63,,INVESTIGATE; PERSON
151276,FEMALE,BOSTON,0 DORCHESTER AV at PARK ST,7/1/15 00:00,B(Black),Light,O,F,7/1/15 00:00,yellow sun dress,28,INVESTIGATIVE,ALCOHOL; PUBLIC DRINKING
151277,MALE,BOSTON,66 FRANKLIN HILL AV,6/27/15 00:00,B(Black),Light,IO,F,6/27/15 00:00,Plaid shirt,63,INVESTIGATIVE,INVESTIGATE; PERSON
151278,MALE,BOSTON,924 MORTON ST,12/31/15 00:00,B(Black),Med,IOF,F,12/31/15 00:00,,63,INVESTIGATIVE,INVESTIGATE; MV
151279,MALE,BOSTON, TOWNSEND ST at HAZELWOOD ST,12/30/15 00:00,H(Hispanic),Med,IO,F,12/30/15 00:00,BLU SHT; jeans,63,,LARCENY; SHOPLIFTING
151280,MALE,BOSTON,41 WALDECK ST,12/29/15 00:00,B(Black),Med,OF,F,12/29/15 00:00,black hoodie/ gray jeans/ black nikes,23,INVESTIGATIVE,DRUGS; INVESTIGATION
151281,MALE,BOSTON,00 TREMONT ST,6/13/15 00:00,B(Black),OTHER,IOFS,SF,6/13/15 00:00,YELLOW DRESS shirt; jeans,63,OTHER (SPECIFY),INVESTIGATE; MV
151282,MALE,BOSTON,244 HUMBOLDT AV,6/6/15 00:00,B(Black),Med,IOF,F,6/6/15 00:00,gray shirt; BM PANTS,63,INVESTIGATIVE,INVESTIGATE; PERSON
151283,MALE,BOSTON,244 HUMBOLDT AV,6/6/15 00:00,B(Black),Med,IO,F,6/6/15 00:00,red and white jacket; red hat,63,INVESTIGATIVE,INVESTIGATE; PERSON
151284,FEMALE,BOSTON,244 HUMBOLDT AV,6/6/15 00:00,B(Black),Med,IO,F,6/6/15 00:00,,63,RADIO CALL,209A; THREATS
151285,MALE,BOSTON, HUMBOLDT AV at HOMESTEAD ST,10/22/15 00:00,B(Black),Dark,O,F,10/22/15 00:00,BLUE PUFFS JACKET; blue jeans,21,INVESTIGATIVE,TRESPASSING
151286,MALE,BOSTON,27 FESSENDEN ST,5/4/15 00:00,B(Black),Dark,IO,F,5/4/15 00:00,,63,INVESTIGATIVE,INVESTIGATE; PERSON
151287,MALE,BOSTON,200  BORDER ST,5/5/15 00:00,H(Hispanic),Med,IOF,F,5/5/15 00:00,,63,INVESTIGATIVE,INVESTIGATE; PERSON
151288,UNKNOWN,BOSTON,00 MASSACHUSETTS AV,6/12/15 00:00,UNKNOWN,Fair,O,F,6/12/15 00:00,blue sweatshirt; white t-shirt; black; gren hat; black sneakers; blue jeans; gry shirt,25,INVESTIGATIVE,INVESTIGATE; PERSON
151289,MALE,BOSTON,00 HUNTINGTON AV,6/15/15 00:00,W(White),OTHER,IO,F,6/15/15 00:00,brown shirt; blue pants,63,,PUBLIC DRINKING
151290,MALE,BOSTON,16 GLEASON ST,6/7/15 00:00,B(Black),Dark,O,F,6/7/15 00:00,bk washington senators hat; bk jacket,26,INVESTIGATIVE,INVESTIGATE; PERSON
151291,MALE,BOSTON,14 HUCKINS ST,6/13/15 00:00,B(Black),NO DATA ENTERED,I,F,6/13/15 00:00,,63,INVESTIGATIVE,PROSTITUTION; COMMON NIGHT WALKER
151292,MALE,BOSTON, E COTTAGE ST at NORFOLK ST,6/6/15 00:00,B(Black),NO DATA ENTERED,I,F,6/6/15 00:00,,63,,INVESTIGATE; PERSON
151293,MALE,BOSTON,244 HUMBOLDT AV,6/6/15 00:00,B(Black),Med,IO,F,6/6/15 00:00,PLAIN shirt;GEY PANTS,63,INVESTIGATIVE,INVESTIGATE; PERSON
151294,MALE,BOSTON,33  KILMARNOCK ST,6/13/15 00:00,W(White),Med,IOF,FO,6/13/15 00:00,BLU/white STRIPE shirt; GRY jeans,63,RADIO CALL,LARCENY; PERSON
151295,MALE,BOSTON,691 MASSACHUSETTS AV,6/13/15 00:00,B(Black),Dark,O,F,6/13/15 00:00,white tee shirt; gray sweatpants,28,INVESTIGATIVE,DRUGS; INVESTIGATION
151296,MALE,BOSTON,691 MASSACHUSETTS AV,6/13/15 00:00,W(White),Light,I,F,6/13/15 00:00,GRAY PANTS; ZIPPER OPEN; BROWN JACKET,63,INVESTIGATIVE,INVESTIGATE; PERSON
151297,MALE,BOSTON, HUNTINGTON AV at S HUNTINGTON,6/6/15 00:00,B(Black),Med,O,F,6/6/15 00:00,black hat; black hoodie; blue jeans,23,INVESTIGATIVE,VAL
151298,FEMALE,BOSTON,25 MCDONOUGH WY,11/20/15 00:00,W(White),NO DATA ENTERED,IO,F,11/20/15 00:00,BLUE Tshirt gray SHORTS,63,RADIO CALL,INVESTIGATE; PERSON
151299,MALE,BOSTON, MORTON ST at FLINT ST,9/12/15 00:00,B(Black),Med,O,F,9/12/15 00:00,ORANGE HOODIE; blue jeans,23,,INVESTIGATE; PERSON
151300,MALE,BOSTON,00 CLARENDON PK,5/18/15 00:00,W(White),Light,IOFS,F,5/18/15 00:00,black JKT blue jeans BRN BOOTS,63,RADIO CALL,INVESTIGATE; PERSON
151301,MALE,BOSTON,00 WASHINGTON ST,5/18/15 00:00,B(Black),Dark,IOF,F,5/18/15 00:00,BRN LONG COAT BRN PANTS,63,INVESTIGATIVE,VAL
151302,FEMALE,BOSTON, COLUMBIA RD at WASHINGTON ST,5/26/15 00:00,B(Black),Med,IOFS,F,5/26/15 00:00,black jacket; gray pants; black boots,63,,INVESTIGATE; PERSON
151303,MALE,BOSTON, SHAWMUT AV,5/8/15 00:00,H(Hispanic),NO DATA ENTERED,IOF,F,5/8/15 00:00,MULTI COLOred JACKET AND jeans,64,MOTOR VEHICLE VIOLATION,VAL
151304,MALE,BOSTON,0 PREBLE ST at OLD COLONY AV,5/30/15 00:00,W(White),Med,IO,F,5/30/15 00:00,blue/ white/ tan shirt;; tan pants; boots,64,INVESTIGATIVE,INVESTIGATE; PERSON
151305,MALE,BOSTON,00 CAMDEN ST,5/1/15 00:00,B(Black),Dark,IO,F,5/1/15 00:00,black T-shirt; blue jeans,64,MOTOR VEHICLE VIOLATION,VAL
151306,MALE,BOSTON,00 TREMONT ST,5/1/15 00:00,B(Black),OTHER,IS,F,5/1/15 00:00,LEOPARD HAIR WRAP; PINK BATHROBE,64,,INVESTIGATE; PERSON
151307,MALE,BOSTON,270 HUNTINGTON AV,5/1/15 00:00,H(Hispanic),Med,I,F,5/1/15 00:00,,64,,INVESTIGATE; PERSON
151308,MALE,BOSTON,431 MARLBOROUGH ST,5/1/15 00:00,M(Middle Eastern or East Indian),Med,I,F,5/1/15 00:00,BLU BB CAP; black LEATHER JCK;;jeans; white SNKERS,64,,CITY ORDINANCE OTHER;
151309,FEMALE,BOSTON,00 TREMONT ST,5/1/15 00:00,W(White),Light,I,F,5/1/15 00:00,white shirt; white PANTS,64,RADIO CALL,DISTURBANCE
151310,MALE,BOSTON, SOUTH ST at ST JOSEPH ST,5/2/15 00:00,B(Black),Brown,IO,F,5/2/15 00:00,blue hat; blue hoodey sweatshirt; green kahki pants,64,INVESTIGATIVE,PUBLIC DRINKING
151311,MALE,BOSTON,516 TALBOT AV,5/1/15 00:00,W(White),Light,IO,,5/1/15 00:00,black JCK; GRY SHT; black PANTS,64,MOTOR VEHICLE VIOLATION,VAL
151312,MALE,BOSTON,11 JOSEPH ST,5/1/15 00:00,B(Black),Dark,IO,,5/1/15 00:00,black jacket; black sweatpants,64,INVESTIGATIVE,INVESTIGATE; PERSON
151313,MALE,BOSTON,14 JOSEPH ST,5/1/15 00:00,B(Black),Dark,IO,,5/1/15 00:00,black jacket bk jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151314,MALE,BOSTON,18 LATTIMORE CT,5/1/15 00:00,B(Black),Light,O,F,5/1/15 00:00,baseball cap; drk jacket,25,INVESTIGATIVE,INVESTIGATE; PERSON
151315,MALE,BOSTON,00 CAMDEN ST,5/1/15 00:00,B(Black),Brown,IO,F,5/1/15 00:00,black winter hat; green coat for hood; tan pants; brown shoes,64,INVESTIGATIVE,DRUGS; INVESTIGATION
151316,MALE,BOSTON,425 W BROADWAY,5/29/15 00:00,NO DATA ENTERED,Dark,I,F,5/29/15 00:00,BLUEJEASBLUEJACKETblacksneakers,64,INVESTIGATIVE,INVESTIGATE; PERSON
151317,MALE,BOSTON,34 TEMPLE ST,5/1/15 00:00,W(White),Med,O,F,5/1/15 00:00,blue jeans; BLUE red SOX T shirt,38,RADIO CALL,209A; ABDW
151318,FEMALE,BOSTON,34 TEMPLE ST,5/1/15 00:00,W(White),Med,O,FO,5/1/15 00:00,gray SWEATPANTS; white T shirt,33,RADIO CALL,209A; ABDW
151319,MALE,BOSTON, FLORENCE ST,5/1/15 00:00,H(Hispanic),Dark,O,F,5/1/15 00:00,black SHORTS; gray HOODIE,23,,INVESTIGATE; PERSON
151320,MALE,BOSTON,00 TREMONT ST,5/1/15 00:00,B(Black),Med,IO,F,5/1/15 00:00,,64,INVESTIGATIVE,INVESTIGATE; PERSON
151321,MALE,BOSTON, HYDE PARK AV at TOWER ST,5/1/15 00:00,H(Hispanic),Med,OFS,FO,5/1/15 00:00,black Jacket; Blue shirt; blue jeans; Sneakers,45,INVESTIGATIVE,WARRANT ARREST
151322,FEMALE,BOSTON, SCHOOL ST at WASHINGTON ST,5/3/15 00:00,B(Black),NO DATA ENTERED,IO,F,5/3/15 00:00,tan jacket; red sweatpants; white sneakers,64,,INVESTIGATE; PERSON
151323,MALE,BOSTON,1400 WASHINGTON ST,5/4/15 00:00,B(Black),Med,IS,S,5/4/15 00:00,,64,,INVESTIGATE; PERSON
151324,MALE,BOSTON, SCHOOL ST at WASHINGTON ST,5/3/15 00:00,B(Black),NO DATA ENTERED,IO,F,5/3/15 00:00,black COAT; black PANTS,64,RADIO CALL,AFFRAY
151325,MALE,BOSTON,599 WASHINGTON ST,5/1/15 00:00,B(Black),Dark,PI,,5/1/15 00:00,BLUE SWEATshirt; jeans,64,INVESTIGATIVE,B&E; NON-RESIDENCE - NIGHT
151326,FEMALE,BOSTON,59 READING ST,5/2/15 00:00,W(White),Light,I,F,5/2/15 00:00,white SNKRS; blue jeans; GRY COAT,64,INVESTIGATIVE,DRUGS; INVESTIGATION
151327,MALE,BOSTON,46 NEWMARKET SQ,5/3/15 00:00,B(Black),Med,I,F,5/3/15 00:00,,64,MOTOR VEHICLE VIOLATION,MV ACCIDENT
151328,MALE,BOSTON,46 NEWMARKET SQ,5/3/15 00:00,B(Black),Dark,I,F,5/3/15 00:00,BRN LEATHER JKT; blue jeans,64,,INVESTIGATE; PERSON
151329,MALE,BOSTON,401 OLD COLONY AV,5/3/15 00:00,H(Hispanic),Med,F,F,5/3/15 00:00,GRAY hoodie; jeans; ORANGE HAT,-1,RADIO CALL,INVESTIGATE; PERSON
151330,UNKNOWN,BOSTON,00 MELNEA CASS BL at MASSACHUS,5/3/15 00:00,W(White),Light,I,F,5/3/15 00:00,gray coat; jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151331,MALE,BOSTON,00 MASSACHUSETTS AV at MELNEA,5/3/15 00:00,W(White),Light,S,F,5/3/15 00:00,GRAY SCALLY CAP; GRAY SWEAT shirt,37,,DRUGS; INVESTIGATION
151332,MALE,BOSTON,00 W 4TH ST at B ST,5/4/15 00:00,W(White),Light,O,F,5/4/15 00:00,black shirt W/ YELLOW DESIGN,28,,DRUGS; INVESTIGATION
151333,MALE,BOSTON,62 PLEASANT HILL AV,5/3/15 00:00,B(Black),Dark,O,F,5/3/15 00:00,black HAT; black HOODIE; LT blue jeans; white sneakers,21,,INVESTIGATE; PERSON
151334,MALE,BOSTON,62 PLEASANT HILL AV,5/3/15 00:00,B(Black),Med,O,F,5/3/15 00:00,white POLO shirt; blue jeans; black DORAG; WH/black sneakers,18,,INVESTIGATE; PERSON
151335,MALE,BOSTON,62 PLEASANT HILL AV,5/3/15 00:00,B(Black),Dark,O,F,5/3/15 00:00,BLUE hoodie; LT blue jeans; white sneakers,22,,INVESTIGATE; PERSON
151336,MALE,BOSTON, BLUE HILL AV at WALK HILL ST,8/3/15 00:00,B(Black),NO DATA ENTERED,IO,F,8/3/15 00:00,black knit hat; black puffy coat; black pants,64,,INVESTIGATE; PERSON
151337,MALE,BOSTON,0 WASHINGTON ST,6/27/15 00:00,NO DATA ENTERED,NO DATA ENTERED,O,F,6/27/15 00:00,,30,INVESTIGATIVE,VAL
151338,MALE,BOSTON, ORCHARD PARK ST,5/16/15 00:00,B(Black),Med,O,F,5/16/15 00:00,red colored hat; black hoodie; black sweats,24,,INVESTIGATE; PERSON
151339,MALE,BOSTON, MALCOLM X BL at ROXBURY ST,5/16/15 00:00,B(Black),Dark,IOF,F,5/16/15 00:00,black zip up hoodie purplepants black flip flops,64,INVESTIGATIVE,INVESTIGATE; PERSON
151340,MALE,BOSTON,4 WAKULLAH ST,5/16/15 00:00,B(Black),Dark,O,F,5/16/15 00:00,yellow t; blue hoodie; blue jeans,25,,INVESTIGATE; PERSON
151341,MALE,BOSTON,4 WAKULLAH ST,5/16/15 00:00,B(Black),Light,O,F,5/16/15 00:00,black hoodie; blue jeans; brown boots,19,,INVESTIGATE; PERSON
151342,MALE,BOSTON,4 WAKULLAH ST,5/16/15 00:00,B(Black),Dark,O,F,5/16/15 00:00,black hoodie; blue jeans; brown boots,30,,INVESTIGATE; PERSON
151343,MALE,BOSTON,11 W BROADWAY,5/2/15 00:00,W(White),Light,IO,F,5/2/15 00:00,LONG black COAT; black PANTS,64,INVESTIGATIVE,PUBLIC DRINKING
151344,MALE,BOSTON,113 BRIGHTON AV,5/1/15 00:00,B(Black),Med,IO,F,5/1/15 00:00,brown jacket; blue jeans,64,MOTOR VEHICLE VIOLATION,VAL
151345,MALE,BOSTON,00 W NEWTON ST,5/2/15 00:00,H(Hispanic),Light,IOF,FO,5/2/15 00:00,black t-shirt; blue jeans,64,RADIO CALL,INVESTIGATE; PERSON
151346,MALE,BOSTON,00 W NEWTON ST,5/2/15 00:00,B(Black),Dark,IOF,FO,5/2/15 00:00,tan jkt  dark pants,64,INVESTIGATIVE,INVESTIGATE; PERSON
151347,MALE,BOSTON,62 PLEASANT HILL AV,5/3/15 00:00,B(Black),Light,O,F,5/3/15 00:00,TAN KHAKIS; black sneakers; red BALL CAP; red t-shirt,20,,INVESTIGATE; PERSON
151348,MALE,BOSTON,62 PLEASANT HILL AV,5/3/15 00:00,B(Black),Med,O,F,5/3/15 00:00,gray hoodie; blue jeans; black sneakers,24,,INVESTIGATE; PERSON
151349,MALE,BOSTON,62 PLEASANT HILL AV,5/3/15 00:00,B(Black),Light,O,F,5/3/15 00:00,,23,,INVESTIGATE; PERSON
151350,MALE,BOSTON,00 TREMONT ST,5/4/15 00:00,B(Black),Med,IO,F,5/4/15 00:00,jacket; blue jeans,64,,INVESTIGATE; PERSON
151351,MALE,BOSTON,48 CHISWICK RD,6/11/15 00:00,W(White),Light,I,F,6/11/15 00:00,BLUE SWEATshirt blue jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151352,MALE,BOSTON,42 VINELAND ST,5/9/15 00:00,W(White),Light,IO,F,5/9/15 00:00,Green sweatshirt; black sweats; white sneakers,64,OTHER (SPECIFY),INVESTIGATE; PERSON
151353,FEMALE,BOSTON,42 VINELAND ST,5/9/15 00:00,W(White),Light,IO,F,5/9/15 00:00,work puffy coat; gray work pants,64,,INVESTIGATE; PERSON
151354,FEMALE,BOSTON,117 WYOMING ST,5/6/15 00:00,B(Black),Med,O,F,5/6/15 00:00,red Tshirt; black PANTS,18,MOTOR VEHICLE VIOLATION,VAL
151355,MALE,BOSTON, COLUMBIA RD at WASHINGTON ST,5/31/15 00:00,B(Black),Dark,O,F,5/31/15 00:00,black T shirt; blue jeans,23,INVESTIGATIVE,INVESTIGATE; PERSON
151356,MALE,BOSTON,500 BLUE HILL AV,5/5/15 00:00,B(Black),NO DATA ENTERED,O,F,5/5/15 00:00,RE red SOX HAT; YELLOW POLO shirt,22,,INVESTIGATE; PERSON
151357,MALE,BOSTON, WASHINGTON ST at BOWDOIN ST,5/5/15 00:00,B(Black),Med,IO,,5/5/15 00:00,gray JACKETBLUE WINTERHAT BROWN SHOES,64,INVESTIGATIVE,INVESTIGATE; PERSON
151358,MALE,BOSTON,23 MCDONOUGH WY,5/5/15 00:00,W(White),NO DATA ENTERED,O,F,5/5/15 00:00,GRY BB CAP; white T-SHT,32,,INVESTIGATE; PERSON
151359,MALE,BOSTON,00 W NEWTON ST,5/2/15 00:00,B(Black),Med,IOF,FO,5/2/15 00:00,,64,,VAL
151360,MALE,BOSTON,00 E BROOKLINE ST,5/2/15 00:00,B(Black),Med,IOF,F,5/2/15 00:00,black SUIT,64,MOTOR VEHICLE VIOLATION,VAL
151361,MALE,BOSTON,00 BOYLSTON ST,5/2/15 00:00,H(Hispanic),OTHER,IOFS,F,5/2/15 00:00,goatee; black jacket; gray hoodie; black jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151362,MALE,BOSTON,00 SHAWMUT AV,5/3/15 00:00,H(Hispanic),OTHER,IO,F,5/3/15 00:00,black jacket; blue jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151363,MALE,BOSTON,00 SHAWMUT AV,5/3/15 00:00,H(Hispanic),OTHER,IO,F,5/3/15 00:00,GRN JACKET; black PANTS; WHITE sneakers,64,INVESTIGATIVE,INVESTIGATE; PERSON
151364,MALE,BOSTON,137 PETERBOROUGH ST,5/3/15 00:00,W(White),Light,I,F,5/3/15 00:00,ball cap; black jkt; blue jns,64,RADIO CALL,LARCENY; SHOPLIFTING
151365,MALE,BOSTON,137 PETERBOROUGH ST,5/3/15 00:00,W(White),Light,I,F,5/3/15 00:00,black SWTSHT; GRN T-SHT; BLU SWT PANTS,64,,DISORDERLY
151366,MALE,BOSTON,00 HEMENWAY ST,5/3/15 00:00,B(Black),Med,O,F,5/3/15 00:00,gray northface hoodie; blue jeans; red sneakers,32,RADIO CALL,209A; VERBAL DISPUTE
151367,FEMALE,BOSTON,23 HANNON ST,5/4/15 00:00,W(White),Light,O,F,5/4/15 00:00,black PANTS; black W PINK shirt,28,,VAL
151368,MALE,BOSTON,1 WADLEIGH PL,5/3/15 00:00,W(White),NO DATA ENTERED,O,F,5/3/15 00:00,GRY T-SHT; jeans,47,,INVESTIGATE; PREMISES
151369,UNKNOWN,BOSTON,00 NORTHAMPTON ST,5/18/15 00:00,UNKNOWN,Light,IOFS,F,5/18/15 00:00,tan shirt; blue jeans; white sneakers,64,INVESTIGATIVE,INVESTIGATE; PERSON
151370,MALE,BOSTON,313 E 8TH ST,5/19/15 00:00,H(Hispanic),Med,IOFS,F,5/19/15 00:00,brown; blue shorts,64,INVESTIGATIVE,DISTURBING; PEACE
151371,FEMALE,BOSTON,59 READING ST,5/2/15 00:00,H(Hispanic),Light,I,F,5/2/15 00:00,black snbeaker blue jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151372,MALE,BOSTON, COOKSON TR at MEROLA PK,5/1/15 00:00,B(Black),Med,IO,F,5/1/15 00:00,,64,,INVESTIGATE; PERSON
151373,MALE,BOSTON,49 ROSEDALE ST,5/3/15 00:00,B(Black),Dark,IOF,F,5/3/15 00:00,inv pers e911,64,,INVESTIGATE; PERSON
151374,MALE,BOSTON,130 DORCHESTER ST,5/1/15 00:00,W(White),Light,S,S,5/1/15 00:00,BALDING; KC HAT; white COAT,40,INVESTIGATIVE,WARRANT ARREST
151375,MALE,BOSTON,102 THORNTON ST,5/12/15 00:00,B(Black),Dark,IO,F,5/12/15 00:00,black shirt; black pants,64,INVESTIGATIVE,TRESPASSING
151376,MALE,BOSTON, WALNUT PK at WALNUT AV,6/6/15 00:00,W(White),Light,O,F,6/6/15 00:00,,21,,VAL
151377,MALE,BOSTON,297  CENTRE ST,5/1/15 00:00,B(Black),Dark,O,F,5/1/15 00:00,gray shirt; gray Pants,19,INVESTIGATIVE,INVESTIGATE; PERSON
151378,MALE,BOSTON,60 BICKFORD ST,5/5/15 00:00,H(Hispanic),Light,F,F,5/5/15 00:00,White T-shirt; gray Sweatpants; black Sneakers,19,INVESTIGATIVE,INVESTIGATE; PERSON
151379,MALE,BOSTON,279 CENTRE ST,5/5/15 00:00,B(Black),Dark,O,F,5/5/15 00:00,White T-shirt; blue jeans,21,INVESTIGATIVE,INVESTIGATE; PERSON
151380,MALE,BOSTON,1400 WASHINGTON ST,5/4/15 00:00,B(Black),Med,I,F,5/4/15 00:00,white T; TAN BUTTON DOWN shirt; blue jeans; black SCULLY CAP; white sneakers,64,OTHER (SPECIFY),INVESTIGATE; PERSON
151381,MALE,BOSTON, SCHOOL ST at WASHINGTON ST,5/3/15 00:00,B(Black),Med,IO,F,5/3/15 00:00,blue shirt; black pants,64,INVESTIGATIVE,INVESTIGATE; PERSON
151382,MALE,BOSTON, SCHOOL ST at WASHINGTON ST,5/3/15 00:00,B(Black),Med,IO,F,5/3/15 00:00,,64,,INVESTIGATE; PERSON
151383,FEMALE,BOSTON,107 MARKET ST,5/1/15 00:00,W(White),Light,IO,F,5/1/15 00:00,BLUE shirt blue jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151384,MALE,BOSTON,00 WASHINGTON ST,5/1/15 00:00,B(Black),Med,IO,F,5/1/15 00:00,,64,INVESTIGATIVE,DRUGS; CONSPIRACY
151385,MALE,BOSTON,00 DARTMOUTH ST,5/1/15 00:00,W(White),Light,IOF,F,5/1/15 00:00,black jacket; blue jeans,64,INVESTIGATIVE,INVESTIGATE; PERSON
151386,MALE,BOSTON,00 LENOX ST,5/1/15 00:00,B(Black),Dark,O,F,5/1/15 00:00,gray hoodie; blue jeans,28,INVESTIGATIVE,INVESTIGATE; PERSON
151387,MALE,BOSTON,00 LENOX ST,5/1/15 00:00,W(White),Light,IO,F,5/1/15 00:00,bluejeasns graysneakers grayshirt,64,INVESTIGATIVE,INVESTIGATE; PERSON
151388,MALE,BOSTON,609 SHAWMUT AV,5/1/15 00:00,B(Black),Med,OF,F,5/1/15 00:00,gray c reds cap; blu hoodie; blue jean; white; gray; red jordans,27,INVESTIGATIVE,DRUGS; INVESTIGATION
151389,MALE,BOSTON,609  SHAWMUT AV,5/1/15 00:00,B(Black),Med,OF,F,5/1/15 00:00,black cap; black jck; black; red jordans,35,INVESTIGATIVE,DRUGS; INVESTIGATION
